Date,Open,High,Low,Close,Volume,ATR,FastSMA,SlowSMA,Bias,GeoLevel,PhiLevel,PriceConfluence,TimeConfluence
2023-04-17T00:00:00.000Z,412.37,413.96,411.085,413.94,65496534,4.04,410.37,402.38,BULLISH,255.81,669.75,0,0
2023-04-18T00:00:00.000Z,415.58,415.72,412.7802,414.21,63559997,4.05,410.69,402.42,BULLISH,255.98,670.19,0,1
2023-04-19T00:00:00.000Z,412.22,415.08,412.16,414.14,55227330,3.83,411.24,402.5,BULLISH,255.94,670.08,0,0
2023-04-20T00:00:00.000Z,411.21,413.7,410.27,411.88,75840359,3.89,411.67,402.44,BULLISH,254.54,666.42,0,1
2023-04-21T00:00:00.000Z,412.19,412.68,410.17,412.2,73457422,3.64,411.97,402.47,BULLISH,254.74,666.94,0,0
2023-04-24T00:00:00.000Z,411.99,413.07,410.6,412.63,64332095,3.61,412.27,402.58,BULLISH,255.01,667.64,0,0
2023-04-25T00:00:00.000Z,410.58,411.16,406.02,406.08,97766721,3.74,411.91,402.54,BULLISH,250.96,657.04,0,1
2023-04-26T00:00:00.000Z,406.72,407.84,403.78,404.36,78319853,3.83,411.54,402.37,BULLISH,249.89,654.25,0,0
2023-04-27T00:00:00.000Z,407.0,412.69,406.74,412.41,92968369,4.16,411.43,402.37,BULLISH,254.87,667.28,0,1
2023-04-28T00:00:00.000Z,411.49,415.94,411.43,415.93,89433137,4.21,411.78,402.4,BULLISH,257.04,672.97,0,0
2023-05-01T00:00:00.000Z,415.47,417.62,415.265,415.51,62122254,4.22,411.94,402.55,BULLISH,256.79,672.3,0,0
2023-05-02T00:00:00.000Z,414.77,414.82,407.82,410.84,103998484,4.43,411.6,402.62,BULLISH,253.9,664.74,0,1
2023-05-03T00:00:00.000Z,411.36,413.87,407.77,408.02,91531769,4.45,410.99,402.8,BULLISH,252.16,660.18,0,0
2023-05-04T00:00:00.000Z,406.93,407.27,403.74,405.13,94901863,4.39,410.31,402.93,BULLISH,250.37,655.5,0,1
2023-05-05T00:00:00.000Z,408.91,413.72,408.64,412.63,87891791,4.8,410.35,403.17,BULLISH,255.01,667.64,0,0
2023-05-08T00:00:00.000Z,412.97,413.24,411.28,412.74,50046768,4.73,410.36,403.5,BULLISH,255.07,667.81,0,0
2023-05-09T00:00:00.000Z,411.13,412.09,410.6894,410.93,49220119,4.67,410.85,403.76,BULLISH,253.95,664.88,0,1
2023-05-10T00:00:00.000Z,413.88,414.535,408.87,412.85,96142922,4.8,411.7,404.09,BULLISH,255.14,667.99,0,0
2023-05-11T00:00:00.000Z,411.95,412.43,409.97,412.13,70157064,4.83,411.67,404.44,BULLISH,254.7,666.83,0,1
2023-05-12T00:00:00.000Z,413.42,413.64,409.07,411.59,70481548,4.98,411.24,404.72,BULLISH,254.36,665.95,0,0
2023-05-15T00:00:00.000Z,412.22,413.43,410.23,413.01,54289383,4.73,410.99,404.89,BULLISH,255.24,668.25,0,0
2023-05-16T00:00:00.000Z,411.86,412.815,410.24,410.25,57705495,4.64,410.93,405.01,BULLISH,253.53,663.78,0,1
2023-05-17T00:00:00.000Z,412.35,415.855,410.635,415.23,87286957,4.44,411.65,405.35,BULLISH,256.61,671.84,0,0
2023-05-18T00:00:00.000Z,414.9,419.67,414.67,419.23,97177195,4.48,413.06,405.75,BULLISH,259.08,678.31,0,1
2023-05-19T00:00:00.000Z,420.17,420.72,417.35,418.62,103793317,4.55,413.66,406.3,BULLISH,258.71,677.33,0,0
2023-05-22T00:00:00.000Z,418.64,420.39,417.35,418.79,60745399,4.22,414.26,406.95,BULLISH,258.81,677.6,0,0
2023-05-23T00:00:00.000Z,417.08,418.722,413.68,414.09,86383493,4.15,414.58,407.53,BULLISH,255.91,670.0,0,1
2023-05-24T00:00:00.000Z,412.42,412.82,409.8795,411.09,89213678,4.14,414.4,407.92,BULLISH,254.05,665.14,0,0
2023-05-25T00:00:00.000Z,414.74,416.16,412.4101,414.65,90961606,3.89,414.66,408.42,BULLISH,256.25,670.9,0,1
2023-05-26T00:00:00.000Z,415.33,420.77,415.25,420.02,93829975,4.19,415.5,408.9,BULLISH,259.57,679.59,0,0
2023-05-30T00:00:00.000Z,422.03,422.58,418.735,420.18,72215960,4.32,416.22,409.5,BULLISH,259.67,679.85,0,1
2023-05-31T00:00:00.000Z,418.28,419.22,416.22,417.85,106350372,4.2,416.98,409.99,BULLISH,258.23,676.08,0,0
2023-06-01T00:00:00.000Z,418.09,422.92,416.79,421.82,88865018,4.43,417.63,410.45,BULLISH,260.68,682.5,0,1
2023-06-02T00:00:00.000Z,424.5,428.74,423.95,427.92,91426171,4.6,418.5,411.16,BULLISH,264.45,692.37,0,0
2023-06-05T00:00:00.000Z,428.28,429.62,426.37,427.1,65460158,4.6,419.35,411.84,BULLISH,263.95,691.05,0,0
2023-06-06T00:00:00.000Z,426.67,428.5772,425.99,428.03,64022175,4.59,420.28,412.49,BULLISH,264.52,692.55,0,1
2023-06-07T00:00:00.000Z,428.44,429.62,426.11,426.55,85373275,4.44,421.52,413.09,BULLISH,263.61,690.16,0,0
