date,close,A1_Confluence,A1_conf,A2_GannElliott,A2_conf,A2_wave,A2_trend,A3_DQN,A3_conf,A3_rsi,A4_3Wave,A4_conf,A4_mom5,call_votes,put_votes,hold_votes,confluence_level,majority,agreement_count,entry,stop,target1,target2,target3,avg_confidence
2024-09-30T00:00:00.000Z,573.76,CALL,0.6,CALL,0.65,4,UP,CALL,0.57767173683211,57.4,CALL,0.65,0.72,4,0,0,ULTRA_4,CALL,4,573.76,561.01,591.76,603.76,621.76,0.62
2024-10-10T00:00:00.000Z,576.13,CALL,0.6,CALL,0.65,2,UP,CALL,0.5956272157094273,65.8,CALL,0.65,1.46,4,0,0,ULTRA_4,CALL,4,576.13,565.95,590.5,600.08,614.45,0.62
2024-10-14T00:00:00.000Z,584.32,CALL,0.6,CALL,0.65,4,UP,CALL,0.6068276453445618,68.2,CALL,0.65,2.91,4,0,0,ULTRA_4,CALL,4,584.32,573.53,599.56,609.72,624.96,0.63
2024-10-17T00:00:00.000Z,582.35,CALL,0.6,CALL,0.65,2,UP,CALL,0.5800607263496225,60.5,CALL,0.65,1.08,4,0,0,ULTRA_4,CALL,4,582.35,571.15,598.16,608.7,624.51,0.62
2024-11-07T00:00:00.000Z,595.61,CALL,0.6,CALL,0.65,2,UP,CALL,0.6010297687442663,63.9,CALL,0.65,4.74,4,0,0,ULTRA_4,CALL,4,595.61,581.92,614.93,627.81,647.13,0.63
2024-11-11T00:00:00.000Z,598.76,CALL,0.6,CALL,0.65,4,UP,CALL,0.5877067690495192,61.1,CALL,0.65,5.08,4,0,0,ULTRA_4,CALL,4,598.76,585.24,617.84,630.56,649.64,0.62
2024-11-25T00:00:00.000Z,597.53,CALL,0.6,CALL,0.65,4,UP,CALL,0.5936841852335035,61.8,CALL,0.55,1.59,4,0,0,ULTRA_4,CALL,4,597.53,584.55,615.86,628.08,646.41,0.6
2024-12-06T00:00:00.000Z,607.81,CALL,0.6,CALL,0.65,2,UP,CALL,0.5807439265195734,63.7,CALL,0.65,0.87,4,0,0,ULTRA_4,CALL,4,607.81,599.03,620.2,628.46,640.85,0.62
2024-12-17T00:00:00.000Z,604.29,CALL,0.6,CALL,0.65,4,UP,CALL,0.590866137182797,68.9,CALL,0.65,0.25,4,0,0,ULTRA_4,CALL,4,604.29,596.96,614.64,621.54,631.89,0.62
2025-02-10T00:00:00.000Z,604.85,CALL,0.6,CALL,0.65,4,UP,CALL,0.6125541345188695,65.9,CALL,0.65,1.18,4,0,0,ULTRA_4,CALL,4,604.85,590.7,624.83,638.15,658.13,0.63
2025-02-13T00:00:00.000Z,609.73,CALL,0.6,CALL,0.65,2,UP,CALL,0.5930244476926834,61.5,CALL,0.65,0.56,4,0,0,ULTRA_4,CALL,4,609.73,594.96,630.58,644.48,665.33,0.62
2025-02-18T00:00:00.000Z,611.49,CALL,0.6,CALL,0.65,4,UP,CALL,0.5851793287109428,60.2,CALL,0.65,1.1,4,0,0,ULTRA_4,CALL,4,611.49,599.21,628.83,640.39,657.73,0.62
2025-03-14T00:00:00.000Z,562.81,PUT,0.6,PUT,0.65,2,DOWN,PUT,0.6677048107009447,30.9,PUT,0.65,-2.28,0,4,0,ULTRA_4,PUT,4,562.81,588.97,525.88,501.26,464.33,0.64
2025-03-28T00:00:00.000Z,555.66,PUT,0.6,PUT,0.65,2,DOWN,PUT,0.6478900566017689,35.7,PUT,0.65,-1.48,0,4,0,ULTRA_4,PUT,4,555.66,574.64,528.87,511.01,484.22,0.64
