date,close,A1_Confluence,A1_conf,A2_GannElliott,A2_conf,A2_wave,A2_trend,A3_DQN,A3_conf,A3_rsi,A4_3Wave,A4_conf,A4_mom5,call_votes,put_votes,hold_votes,confluence_level,majority,agreement_count,entry,stop,target1,target2,target3,avg_confidence
2024-03-27T00:00:00.000Z,523.17,CALL,0.6,HOLD,0.0,5,UP,CALL,0.5999067293848133,65.2,CALL,0.65,0.52,3,0,1,SUPER_3,CALL,3,523.17,514.25,536.55,545.47,558.85,0.62
2024-04-01T00:00:00.000Z,522.16,CALL,0.6,CALL,0.65,2,UP,CALL,0.5775355082963872,59.4,HOLD,0.0,0.18,3,0,1,SUPER_3,CALL,3,522.16,513.3,534.43,542.61,554.88,0.61
2024-04-03T00:00:00.000Z,519.41,CALL,0.6,CALL,0.65,4,UP,CALL,0.5862459821793782,62.8,HOLD,0.0,0.12,3,0,1,SUPER_3,CALL,3,519.41,510.61,531.59,539.71,551.89,0.61
2024-04-08T00:00:00.000Z,518.72,CALL,0.6,CALL,0.65,2,UP,CALL,0.570959012930639,57.2,PUT,0.55,-0.66,3,1,0,SUPER_3,CALL,3,518.72,509.47,531.53,540.07,552.88,0.61
2024-04-22T00:00:00.000Z,499.72,PUT,0.6,CALL,0.65,2,UP,PUT,0.6123339467405851,32.5,PUT,0.65,-0.94,1,3,0,SUPER_3,PUT,3,499.72,513.5,479.05,465.27,444.6,0.62
2024-04-29T00:00:00.000Z,510.06,PUT,0.6,PUT,0.65,2,DOWN,PUT,0.5842160320375881,41.4,CALL,0.65,2.07,1,3,0,SUPER_3,PUT,3,510.06,524.71,489.78,476.26,455.98,0.61
2024-04-30T00:00:00.000Z,501.98,PUT,0.6,HOLD,0.0,3,DOWN,PUT,0.5984406358283769,38.6,PUT,0.65,-0.73,0,3,1,SUPER_3,PUT,3,501.98,515.62,481.52,467.88,447.42,0.62
2024-05-03T00:00:00.000Z,511.29,PUT,0.6,PUT,0.65,1,DOWN,PUT,0.5696972618125314,45.4,CALL,0.55,0.6,1,3,0,SUPER_3,PUT,3,511.29,525.16,492.09,479.29,460.09,0.61
2024-05-13T00:00:00.000Z,520.91,CALL,0.75,PUT,0.65,2,DOWN,CALL,0.5989917193066849,64.0,CALL,0.55,0.84,3,1,0,SUPER_3,CALL,3,520.91,510.65,536.3,546.56,561.95,0.63
2024-05-14T00:00:00.000Z,523.3,CALL,0.6,PUT,0.65,3,DOWN,CALL,0.6086095589398168,66.4,CALL,0.65,1.19,3,1,0,SUPER_3,CALL,3,523.3,513.18,538.48,548.6,563.78,0.62
2024-05-20T00:00:00.000Z,530.06,CALL,0.6,CALL,0.65,2,UP,PUT,0.6,77.0,CALL,0.65,1.76,3,1,0,SUPER_3,CALL,3,530.06,520.87,542.78,551.26,563.98,0.63
